Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
9636,19-12-2020,8:00 AM,Manipur,null,null,25371,334,27540
9637,19-12-2020,8:00 AM,Meghalaya,null,null,12470,133,13189
9638,19-12-2020,8:00 AM,Mizoram,null,null,3943,7,4110
9639,19-12-2020,8:00 AM,Nagaland,null,null,11205,73,11832
9640,19-12-2020,8:00 AM,Odisha,null,null,320947,1829,325505
9641,19-12-2020,8:00 AM,Puducherry,null,null,36731,623,37670
9642,19-12-2020,8:00 AM,Punjab,null,null,151119,5170,162270
9643,19-12-2020,8:00 AM,Rajasthan,null,null,281372,2599,297029
9644,19-12-2020,8:00 AM,Sikkim,null,null,5012,123,5439
9645,19-12-2020,8:00 AM,Tamil Nadu,null,null,782915,11954,804650
9646,19-12-2020,8:00 AM,Telengana,null,null,272370,1510,280822
9647,19-12-2020,8:00 AM,Tripura,null,null,32501,378,33144
9648,19-12-2020,8:00 AM,Uttarakhand,null,null,77803,1399,85269
9649,19-12-2020,8:00 AM,Uttar Pradesh,null,null,546087,8154,572196
9650,19-12-2020,8:00 AM,West Bengal,null,null,504353,9277,532695
9651,20-12-2020,8:00 AM,Andhra Pradesh,null,null,866856,7074,878285
9652,20-12-2020,8:00 AM,Andaman and Nicobar Islands,null,null,4719,61,4875
9653,20-12-2020,8:00 AM,Arunachal Pradesh,null,null,16333,55,16629
9654,20-12-2020,8:00 AM,Assam,null,null,210808,1012,215346
9655,20-12-2020,8:00 AM,Bihar,null,null,239109,1347,245661
9656,20-12-2020,8:00 AM,Chandigarh,null,null,18244,306,19044
9657,20-12-2020,8:00 AM,Chhattisgarh,null,null,246054,3172,266266
9658,20-12-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,3352,2,3363
9659,20-12-2020,8:00 AM,Delhi,null,null,595305,10251,615914
9660,20-12-2020,8:00 AM,Goa,null,null,48280,718,49976
9661,20-12-2020,8:00 AM,Gujarat,null,null,217935,4227,234289
9662,20-12-2020,8:00 AM,Haryana,null,null,248172,2816,257067
9663,20-12-2020,8:00 AM,Himachal Pradesh,null,null,45174,870,52010
9664,20-12-2020,8:00 AM,Jammu and Kashmir,null,null,112093,1837,118006
9665,20-12-2020,8:00 AM,Jharkhand,null,null,110125,1010,112853
9666,20-12-2020,8:00 AM,Karnataka,null,null,881882,12004,908275
9667,20-12-2020,8:00 AM,Kerala,null,null,636814,2786,700158
9668,20-12-2020,8:00 AM,Lakshadweep,null,null,0,0,0
9669,20-12-2020,8:00 AM,Ladakh,null,null,8723,124,9270
9670,20-12-2020,8:00 AM,Madhya Pradesh,null,null,215211,3468,230125
9671,20-12-2020,8:00 AM,Maharashtra,null,null,1781841,48648,1892707
9672,20-12-2020,8:00 AM,Manipur,null,null,25512,336,27598
9673,20-12-2020,8:00 AM,Meghalaya,null,null,12531,133,13221
9674,20-12-2020,8:00 AM,Mizoram,null,null,3957,7,4122
9675,20-12-2020,8:00 AM,Nagaland,null,null,11230,73,11841
9676,20-12-2020,8:00 AM,Odisha,null,null,321309,1832,325861
9677,20-12-2020,8:00 AM,Puducherry,null,null,36752,624,37715
9678,20-12-2020,8:00 AM,Punjab,null,null,151679,5189,162705
9679,20-12-2020,8:00 AM,Rajasthan,null,null,282631,2608,298018
9680,20-12-2020,8:00 AM,Sikkim,null,null,5037,123,5561
9681,20-12-2020,8:00 AM,Tamil Nadu,null,null,784117,11968,805777
9682,20-12-2020,8:00 AM,Telengana,null,null,273013,1513,281414
9683,20-12-2020,8:00 AM,Tripura,null,null,32532,378,33167
9684,20-12-2020,8:00 AM,Uttarakhand,null,null,78371,1408,85853
9685,20-12-2020,8:00 AM,Uttar Pradesh,null,null,547631,8177,573401
9686,20-12-2020,8:00 AM,West Bengal,null,null,507070,9320,534850
9687,21-12-2020,8:00 AM,Andhra Pradesh,null,null,867445,7076,878723
9688,21-12-2020,8:00 AM,Andaman and Nicobar Islands,null,null,4732,61,4881
9689,21-12-2020,8:00 AM,Arunachal Pradesh,null,null,16350,55,16630
9690,21-12-2020,8:00 AM,Assam,null,null,210872,1017,215409
9691,21-12-2020,8:00 AM,Bihar,null,null,239693,1352,246185
9692,21-12-2020,8:00 AM,Chandigarh,null,null,18328,308,19073
9693,21-12-2020,8:00 AM,Chhattisgarh,null,null,247480,3181,267219
9694,21-12-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,3352,2,3363
9695,21-12-2020,8:00 AM,Delhi,null,null,596580,10277,617005
9696,21-12-2020,8:00 AM,Goa,null,null,48371,721,50064
9697,21-12-2020,8:00 AM,Gujarat,null,null,219125,4234,235299
9698,21-12-2020,8:00 AM,Haryana,null,null,248935,2821,257644
9699,21-12-2020,8:00 AM,Himachal Pradesh,null,null,46257,876,52329
9700,21-12-2020,8:00 AM,Jammu and Kashmir,null,null,112568,1841,118263
9701,21-12-2020,8:00 AM,Jharkhand,null,null,110307,1010,113025
9702,21-12-2020,8:00 AM,Karnataka,null,null,882944,12009,909469
9703,21-12-2020,8:00 AM,Kerala,null,null,641285,2816,705869
9704,21-12-2020,8:00 AM,Lakshadweep,null,null,0,0,0
9705,21-12-2020,8:00 AM,Ladakh,null,null,8801,124,9279
9706,21-12-2020,8:00 AM,Madhya Pradesh,null,null,216485,3481,231284
9707,21-12-2020,8:00 AM,Maharashtra,null,null,1783905,48746,1896518
9708,21-12-2020,8:00 AM,Manipur,null,null,25646,337,27646
9709,21-12-2020,8:00 AM,Meghalaya,null,null,12620,134,13253
9710,21-12-2020,8:00 AM,Mizoram,null,null,3963,7,4124
9711,21-12-2020,8:00 AM,Nagaland,null,null,11273,73,11842
9712,21-12-2020,8:00 AM,Odisha,null,null,321647,1836,326233
9713,21-12-2020,8:00 AM,Puducherry,null,null,36777,626,37748
9714,21-12-2020,8:00 AM,Punjab,null,null,152223,5201,163042
9715,21-12-2020,8:00 AM,Rajasthan,null,null,283957,2617,301580
9716,21-12-2020,8:00 AM,Sikkim,null,null,5075,124,5573
9717,21-12-2020,8:00 AM,Tamil Nadu,null,null,785315,11983,806891
9718,21-12-2020,8:00 AM,Telengana,null,null,273625,1515,281730
9719,21-12-2020,8:00 AM,Tripura,null,null,32561,380,33175
9720,21-12-2020,8:00 AM,Uttarakhand,null,null,78727,1413,86317
9721,21-12-2020,8:00 AM,Uttar Pradesh,null,null,549190,8196,574631
9722,21-12-2020,8:00 AM,West Bengal,null,null,509697,9360,536828
9723,22-12-2020,8:00 AM,Andhra Pradesh,null,null,867867,7078,878937
9724,22-12-2020,8:00 AM,Andaman and Nicobar Islands,null,null,4740,62,4888
9725,22-12-2020,8:00 AM,Arunachal Pradesh,null,null,16369,56,16652
9726,22-12-2020,8:00 AM,Assam,null,null,210965,1020,215510
9727,22-12-2020,8:00 AM,Bihar,null,null,240219,1358,246568
9728,22-12-2020,8:00 AM,Chandigarh,null,null,18429,310,19128
9729,22-12-2020,8:00 AM,Chhattisgarh,null,null,249218,3199,268477
9730,22-12-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,3354,2,3363
9731,22-12-2020,8:00 AM,Delhi,null,null,598249,10304,617808
9732,22-12-2020,8:00 AM,Goa,null,null,48479,723,50143
9733,22-12-2020,8:00 AM,Gujarat,null,null,220393,4241,236259
9734,22-12-2020,8:00 AM,Haryana,null,null,249840,2832,258197
9735,22-12-2020,8:00 AM,Himachal Pradesh,null,null,46852,885,52623
9736,22-12-2020,8:00 AM,Jammu and Kashmir,null,null,113026,1844,118495
9737,22-12-2020,8:00 AM,Jharkhand,null,null,110512,1011,113198
9738,22-12-2020,8:00 AM,Karnataka,null,null,884205,12016,910241
9739,22-12-2020,8:00 AM,Kerala,null,null,645779,2843,709292
9740,22-12-2020,8:00 AM,Lakshadweep,null,null,0,0,0
9741,22-12-2020,8:00 AM,Ladakh,null,null,8852,125,9286
9742,22-12-2020,8:00 AM,Madhya Pradesh,null,null,217775,3490,232319
9743,22-12-2020,8:00 AM,Maharashtra,null,null,1789958,48801,1899352
9744,22-12-2020,8:00 AM,Manipur,null,null,25779,337,27684
9745,22-12-2020,8:00 AM,Meghalaya,null,null,12692,134,13258
9746,22-12-2020,8:00 AM,Mizoram,null,null,3973,7,4133
9747,22-12-2020,8:00 AM,Nagaland,null,null,11323,73,11858
9748,22-12-2020,8:00 AM,Odisha,null,null,321956,1839,326596
9749,22-12-2020,8:00 AM,Puducherry,null,null,36803,627,37762
9750,22-12-2020,8:00 AM,Punjab,null,null,152758,5212,163378
9751,22-12-2020,8:00 AM,Rajasthan,null,null,285322,2626,299909
9752,22-12-2020,8:00 AM,Sikkim,null,null,5092,124,5576
9753,22-12-2020,8:00 AM,Tamil Nadu,null,null,786472,11995,807962
9754,22-12-2020,8:00 AM,Telengana,null,null,274260,1518,282347
9755,22-12-2020,8:00 AM,Tripura,null,null,32595,380,33188
9756,22-12-2020,8:00 AM,Uttarakhand,null,null,79755,1426,86765
9757,22-12-2020,8:00 AM,Uttar Pradesh,null,null,550587,8212,568835
9758,22-12-2020,8:00 AM,West Bengal,null,null,512039,9401,538343
9759,23-12-2020,8:00 AM,Andhra Pradesh,null,null,868279,7082,879339
9760,23-12-2020,8:00 AM,Andaman and Nicobar Islands,null,null,4749,62,4893
9761,23-12-2020,8:00 AM,Arunachal Pradesh,null,null,16379,56,16657
9762,23-12-2020,8:00 AM,Assam,null,null,211078,1024,215585
9763,23-12-2020,8:00 AM,Bihar,null,null,240716,1362,247108
9764,23-12-2020,8:00 AM,Chandigarh,null,null,18508,312,19184
9765,23-12-2020,8:00 AM,Chhattisgarh,null,null,250766,3212,269857
9766,23-12-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,3357,2,3364
9767,23-12-2020,8:00 AM,Delhi,null,null,599683,10329,618747
9768,23-12-2020,8:00 AM,Goa,null,null,48567,725,50239
9769,23-12-2020,8:00 AM,Gujarat,null,null,221602,4248,237247
9770,23-12-2020,8:00 AM,Haryana,null,null,250502,2842,258731
9771,23-12-2020,8:00 AM,Himachal Pradesh,null,null,47275,889,52955
9772,23-12-2020,8:00 AM,Jammu and Kashmir,null,null,113307,1850,118803
9773,23-12-2020,8:00 AM,Jharkhand,null,null,110758,1014,113407
9774,23-12-2020,8:00 AM,Karnataka,null,null,885341,12029,911382
9775,23-12-2020,8:00 AM,Kerala,null,null,650836,2870,715341
9776,23-12-2020,8:00 AM,Lakshadweep,null,null,0,0,0
9777,23-12-2020,8:00 AM,Ladakh,null,null,8901,125,9296
9778,23-12-2020,8:00 AM,Madhya Pradesh,null,null,218828,3502,233324
9779,23-12-2020,8:00 AM,Maharashtra,null,null,1794080,48876,1902458
9780,23-12-2020,8:00 AM,Manipur,null,null,25928,337,27723
9781,23-12-2020,8:00 AM,Meghalaya,null,null,12735,134,13299
9782,23-12-2020,8:00 AM,Mizoram,null,null,3989,7,4141
9783,23-12-2020,8:00 AM,Nagaland,null,null,11373,76,11866
9784,23-12-2020,8:00 AM,Odisha,null,null,322344,1843,326915
9785,23-12-2020,8:00 AM,Puducherry,null,null,36822,629,37811
9786,23-12-2020,8:00 AM,Punjab,null,null,153382,5230,163665
9787,23-12-2020,8:00 AM,Rajasthan,null,null,286481,2634,300716
9788,23-12-2020,8:00 AM,Sikkim,null,null,5108,124,5610
9789,23-12-2020,8:00 AM,Tamil Nadu,null,null,787611,12012,809014
9790,23-12-2020,8:00 AM,Telengana,null,null,274833,1522,282982
9791,23-12-2020,8:00 AM,Tripura,null,null,32613,383,33203
9792,23-12-2020,8:00 AM,Uttarakhand,null,null,80425,1439,87376
9793,23-12-2020,8:00 AM,Uttar Pradesh,null,null,551917,8224,576832
9794,23-12-2020,8:00 AM,West Bengal,null,null,514309,9439,539996
9795,24-12-2020,8:00 AM,Andhra Pradesh,null,null,868769,7085,879718
9796,24-12-2020,8:00 AM,Andaman and Nicobar Islands,null,null,4761,62,4896
9797,24-12-2020,8:00 AM,Arunachal Pradesh,null,null,16401,56,16669
9798,24-12-2020,8:00 AM,Assam,null,null,211181,1029,215680
9799,24-12-2020,8:00 AM,Bihar,null,null,241031,1368,247807
9800,24-12-2020,8:00 AM,Chandigarh,null,null,18584,313,19266
9801,24-12-2020,8:00 AM,Chhattisgarh,null,null,252332,3227,271194
9802,24-12-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,3357,2,3365
9803,24-12-2020,8:00 AM,Delhi,null,null,601268,10347,619618
9804,24-12-2020,8:00 AM,Goa,null,null,48637,727,50364
9805,24-12-2020,8:00 AM,Gujarat,null,null,222911,4254,238205
9806,24-12-2020,8:00 AM,Haryana,null,null,251149,2847,259226
9807,24-12-2020,8:00 AM,Himachal Pradesh,null,null,47869,894,53392
9808,24-12-2020,8:00 AM,Jammu and Kashmir,null,null,113645,1853,119053
9809,24-12-2020,8:00 AM,Jharkhand,null,null,110962,1014,113609
9810,24-12-2020,8:00 AM,Karnataka,null,null,886547,12038,912340
9811,24-12-2020,8:00 AM,Kerala,null,null,655644,2892,721510
9812,24-12-2020,8:00 AM,Lakshadweep,null,null,0,0,0
9813,24-12-2020,8:00 AM,Ladakh,null,null,8947,125,9309
9814,24-12-2020,8:00 AM,Madhya Pradesh,null,null,220051,3514,234331
9815,24-12-2020,8:00 AM,Maharashtra,null,null,1801700,48969,1906371
9816,24-12-2020,8:00 AM,Manipur,null,null,26030,338,27827
9817,24-12-2020,8:00 AM,Meghalaya,null,null,12894,135,13328
9818,24-12-2020,8:00 AM,Mizoram,null,null,4008,8,4156
9819,24-12-2020,8:00 AM,Nagaland,null,null,11423,77,11877
9820,24-12-2020,8:00 AM,Odisha,null,null,322648,1846,327279
9821,24-12-2020,8:00 AM,Puducherry,null,null,36866,629,37845
9822,24-12-2020,8:00 AM,Punjab,null,null,153964,5243,164145
9823,24-12-2020,8:00 AM,Rajasthan,null,null,287418,2642,301708
9824,24-12-2020,8:00 AM,Sikkim,null,null,5110,125,5632
9825,24-12-2020,8:00 AM,Tamil Nadu,null,null,788742,12024,810080
9826,24-12-2020,8:00 AM,Telengana,null,null,275217,1524,283556
9827,24-12-2020,8:00 AM,Tripura,null,null,32640,384,33216
9828,24-12-2020,8:00 AM,Uttarakhand,null,null,80986,1447,87940
9829,24-12-2020,8:00 AM,Uttar Pradesh,null,null,553019,8245,577642
9830,24-12-2020,8:00 AM,West Bengal,null,null,516462,9473,541624
9831,25-12-2020,8:00 AM,Andhra Pradesh,null,null,869124,7089,880075
9832,25-12-2020,8:00 AM,Andaman and Nicobar Islands,null,null,4775,62,4901
9833,25-12-2020,8:00 AM,Arunachal Pradesh,null,null,16438,56,16678
9834,25-12-2020,8:00 AM,Assam,null,null,211286,1033,215775
9835,25-12-2020,8:00 AM,Bihar,null,null,241546,1371,248351
9836,25-12-2020,8:00 AM,Chandigarh,null,null,18634,314,19309
9837,25-12-2020,8:00 AM,Chhattisgarh,null,null,254024,3249,272426
9838,25-12-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,3357,2,3367
9839,25-12-2020,8:00 AM,Delhi,null,null,602388,10384,620681
9840,25-12-2020,8:00 AM,Goa,null,null,48725,728,50454
9841,25-12-2020,8:00 AM,Gujarat,null,null,224092,4262,239195
9842,25-12-2020,8:00 AM,Haryana,null,null,251908,2854,259745
9843,25-12-2020,8:00 AM,Himachal Pradesh,null,null,48186,899,53766
9844,25-12-2020,8:00 AM,Jammu and Kashmir,null,null,113944,1860,119344
9845,25-12-2020,8:00 AM,Jharkhand,null,null,111175,1016,113786
9846,25-12-2020,8:00 AM,Karnataka,null,null,887815,12039,913483
9847,25-12-2020,8:00 AM,Kerala,null,null,660445,2914,726687
9848,25-12-2020,8:00 AM,Lakshadweep,null,null,0,0,0
9849,25-12-2020,8:00 AM,Ladakh,null,null,8969,126,9341
9850,25-12-2020,8:00 AM,Madhya Pradesh,null,null,221169,3524,235369
9851,25-12-2020,8:00 AM,Maharashtra,null,null,1804871,49058,1909951
9852,25-12-2020,8:00 AM,Manipur,null,null,26173,341,27876
9853,25-12-2020,8:00 AM,Meghalaya,null,null,12922,135,13340
9854,25-12-2020,8:00 AM,Mizoram,null,null,4024,8,4178
9855,25-12-2020,8:00 AM,Nagaland,null,null,11508,77,11890
9856,25-12-2020,8:00 AM,Odisha,null,null,322972,1850,327542
9857,25-12-2020,8:00 AM,Puducherry,null,null,36892,629,37885
9858,25-12-2020,8:00 AM,Punjab,null,null,154433,5260,164505
9859,25-12-2020,8:00 AM,Rajasthan,null,null,288388,2650,302709
9860,25-12-2020,8:00 AM,Sikkim,null,null,5119,125,5664
9861,25-12-2020,8:00 AM,Tamil Nadu,null,null,789862,12036,811115
9862,25-12-2020,8:00 AM,Telengana,null,null,275708,1527,284074
9863,25-12-2020,8:00 AM,Tripura,null,null,32657,384,33225
9864,25-12-2020,8:00 AM,Uttarakhand,null,null,81587,1458,88376
9865,25-12-2020,8:00 AM,Uttar Pradesh,null,null,554202,8267,578568
9866,25-12-2020,8:00 AM,West Bengal,null,null,518516,9505,543214
9867,26-12-2020,8:00 AM,Andhra Pradesh,null,null,869478,7091,880430
9868,26-12-2020,8:00 AM,Andaman and Nicobar Islands,null,null,4781,62,4912
9869,26-12-2020,8:00 AM,Arunachal Pradesh,null,null,16454,56,16678
9870,26-12-2020,8:00 AM,Assam,null,null,211381,1033,215836
9871,26-12-2020,8:00 AM,Bihar,null,null,242068,1373,248945
9872,26-12-2020,8:00 AM,Chandigarh,null,null,18686,314,19345
9873,26-12-2020,8:00 AM,Chhattisgarh,null,null,255257,3263,273279
9874,26-12-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,3357,2,3370
9875,26-12-2020,8:00 AM,Delhi,null,null,603758,10414,621439
9876,26-12-2020,8:00 AM,Goa,null,null,48826,728,50534
9877,26-12-2020,8:00 AM,Gujarat,null,null,225206,4268,240105
9878,26-12-2020,8:00 AM,Haryana,null,null,252545,2858,260153
9879,26-12-2020,8:00 AM,Himachal Pradesh,null,null,48809,902,54058
9880,26-12-2020,8:00 AM,Jammu and Kashmir,null,null,114353,1861,119628
9881,26-12-2020,8:00 AM,Jharkhand,null,null,111351,1016,113954
9882,26-12-2020,8:00 AM,Karnataka,null,null,888917,12044,914488
9883,26-12-2020,8:00 AM,Kerala,null,null,664951,2930,732084
9884,26-12-2020,8:00 AM,Lakshadweep,null,null,0,0,0
9885,26-12-2020,8:00 AM,Ladakh,null,null,9020,126,9355
9886,26-12-2020,8:00 AM,Madhya Pradesh,null,null,222403,3536,236400
9887,26-12-2020,8:00 AM,Maharashtra,null,null,1806298,49129,1913382
9888,26-12-2020,8:00 AM,Manipur,null,null,26247,344,27943
9889,26-12-2020,8:00 AM,Meghalaya,null,null,12940,135,13369
9890,26-12-2020,8:00 AM,Mizoram,null,null,4036,8,4178
9891,26-12-2020,8:00 AM,Nagaland,null,null,11544,77,11895
9892,26-12-2020,8:00 AM,Odisha,null,null,323378,1853,327867
9893,26-12-2020,8:00 AM,Puducherry,null,null,36936,629,37914
9894,26-12-2020,8:00 AM,Punjab,null,null,154845,5269,164821
9895,26-12-2020,8:00 AM,Rajasthan,null,null,289375,2657,303732
9896,26-12-2020,8:00 AM,Sikkim,null,null,5142,125,5684
9897,26-12-2020,8:00 AM,Tamil Nadu,null,null,790965,12048,812142
9898,26-12-2020,8:00 AM,Telengana,null,null,276244,1529,284391
9899,26-12-2020,8:00 AM,Tripura,null,null,32672,385,33226
9900,26-12-2020,8:00 AM,Uttarakhand,null,null,81871,1463,88844
9901,26-12-2020,8:00 AM,Uttar Pradesh,null,null,555544,8279,579982
9902,26-12-2020,8:00 AM,West Bengal,null,null,520470,9536,544755
9903,27-12-2020,8:00 AM,Andhra Pradesh,null,null,869920,7092,880712
9904,27-12-2020,8:00 AM,Andaman and Nicobar Islands,null,null,4789,62,4912
9905,27-12-2020,8:00 AM,Arunachal Pradesh,null,null,16477,56,16687
9906,27-12-2020,8:00 AM,Assam,null,null,211486,1035,215910
9907,27-12-2020,8:00 AM,Bihar,null,null,242767,1379,249403
9908,27-12-2020,8:00 AM,Chandigarh,null,null,18754,315,19423
9909,27-12-2020,8:00 AM,Chhattisgarh,null,null,257021,3275,274324
9910,27-12-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,3362,2,3372
9911,27-12-2020,8:00 AM,Delhi,null,null,604746,10437,622094
9912,27-12-2020,8:00 AM,Goa,null,null,48913,731,50595
9913,27-12-2020,8:00 AM,Gujarat,null,null,226208,4275,240995
9914,27-12-2020,8:00 AM,Haryana,null,null,253145,2865,260545
9915,27-12-2020,8:00 AM,Himachal Pradesh,null,null,49076,913,54280
9916,27-12-2020,8:00 AM,Jammu and Kashmir,null,null,114722,1867,119877
9917,27-12-2020,8:00 AM,Jharkhand,null,null,111530,1018,114146
9918,27-12-2020,8:00 AM,Karnataka,null,null,889881,12051,915345
9919,27-12-2020,8:00 AM,Kerala,null,null,668733,2951,735611
9920,27-12-2020,8:00 AM,Lakshadweep,null,null,0,0,0
9921,27-12-2020,8:00 AM,Ladakh,null,null,9051,126,9394
9922,27-12-2020,8:00 AM,Madhya Pradesh,null,null,223532,3545,237406
9923,27-12-2020,8:00 AM,Maharashtra,null,null,1807824,49189,1916236
9924,27-12-2020,8:00 AM,Manipur,null,null,26331,344,27976
9925,27-12-2020,8:00 AM,Meghalaya,null,null,12985,138,13371
9926,27-12-2020,8:00 AM,Mizoram,null,null,4046,8,4182
9927,27-12-2020,8:00 AM,Nagaland,null,null,11545,78,11897
9928,27-12-2020,8:00 AM,Odisha,null,null,323749,1857,328201
9929,27-12-2020,8:00 AM,Puducherry,null,null,36962,630,37947
9930,27-12-2020,8:00 AM,Punjab,null,null,155409,5281,165126
9931,27-12-2020,8:00 AM,Rajasthan,null,null,290365,2664,304517
9932,27-12-2020,8:00 AM,Sikkim,null,null,5157,125,5799
9933,27-12-2020,8:00 AM,Tamil Nadu,null,null,792063,12059,813161
9934,27-12-2020,8:00 AM,Telengana,null,null,276753,1531,284863
9935,27-12-2020,8:00 AM,Tripura,null,null,32695,385,33237
9936,27-12-2020,8:00 AM,Uttarakhand,null,null,82298,1476,89218
9937,27-12-2020,8:00 AM,Uttar Pradesh,null,null,556912,8293,581080
9938,27-12-2020,8:00 AM,West Bengal,null,null,522331,9569,546008
9939,28-12-2020,8:00 AM,Andhra Pradesh,null,null,870342,7094,881061
9940,28-12-2020,8:00 AM,Andaman and Nicobar Islands,null,null,4798,62,4924
9941,28-12-2020,8:00 AM,Arunachal Pradesh,null,null,16503,56,16689
9942,28-12-2020,8:00 AM,Assam,null,null,211546,1037,215939
9943,28-12-2020,8:00 AM,Bihar,null,null,243461,1383,249912
9944,28-12-2020,8:00 AM,Chandigarh,null,null,18810,315,19486
9945,28-12-2020,8:00 AM,Chhattisgarh,null,null,258155,3293,275149
9946,28-12-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,3362,2,3373
9947,28-12-2020,8:00 AM,Delhi,null,null,605685,10453,622851
9948,28-12-2020,8:00 AM,Goa,null,null,48992,731,50667
9949,28-12-2020,8:00 AM,Gujarat,null,null,227128,4282,241845
9950,28-12-2020,8:00 AM,Haryana,null,null,253765,2874,260907
9951,28-12-2020,8:00 AM,Himachal Pradesh,null,null,49685,919,54438
9952,28-12-2020,8:00 AM,Jammu and Kashmir,null,null,114986,1867,120137
9953,28-12-2020,8:00 AM,Jharkhand,null,null,111664,1019,114268
9954,28-12-2020,8:00 AM,Karnataka,null,null,891095,12062,916256
9955,28-12-2020,8:00 AM,Kerala,null,null,672196,2976,740516
9956,28-12-2020,8:00 AM,Lakshadweep,null,null,0,0,0
9957,28-12-2020,8:00 AM,Ladakh,null,null,9072,126,9406
9958,28-12-2020,8:00 AM,Madhya Pradesh,null,null,224692,3563,238352
9959,28-12-2020,8:00 AM,Maharashtra,null,null,1809948,49255,1919550
9960,28-12-2020,8:00 AM,Manipur,null,null,26404,348,28029
9961,28-12-2020,8:00 AM,Meghalaya,null,null,13012,138,13376
9962,28-12-2020,8:00 AM,Mizoram,null,null,4049,8,4184
9963,28-12-2020,8:00 AM,Nagaland,null,null,11568,78,11897
9964,28-12-2020,8:00 AM,Odisha,null,null,324068,1861,328504
9965,28-12-2020,8:00 AM,Puducherry,null,null,37005,631,37995
9966,28-12-2020,8:00 AM,Punjab,null,null,155892,5299,165405
9967,28-12-2020,8:00 AM,Rajasthan,null,null,291533,2670,305360
9968,28-12-2020,8:00 AM,Sikkim,null,null,5173,125,5845
9969,28-12-2020,8:00 AM,Tamil Nadu,null,null,793154,12069,814170
9970,28-12-2020,8:00 AM,Telengana,null,null,277304,1533,285068
9971,28-12-2020,8:00 AM,Tripura,null,null,32711,385,33244
9972,28-12-2020,8:00 AM,Uttarakhand,null,null,82537,1483,89645
9973,28-12-2020,8:00 AM,Uttar Pradesh,null,null,558303,8306,581980
9974,28-12-2020,8:00 AM,West Bengal,null,null,524071,9598,547443
9975,29-12-2020,8:00 AM,Andhra Pradesh,null,null,870752,7098,881273
9976,29-12-2020,8:00 AM,Andaman and Nicobar Islands,null,null,4803,62,4929
9977,29-12-2020,8:00 AM,Arunachal Pradesh,null,null,16521,56,16696
9978,29-12-2020,8:00 AM,Assam,null,null,211636,1038,215997
9979,29-12-2020,8:00 AM,Bihar,null,null,244076,1386,250390
9980,29-12-2020,8:00 AM,Chandigarh,null,null,18856,316,19551
9981,29-12-2020,8:00 AM,Chhattisgarh,null,null,260056,3319,276337
9982,29-12-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,null,null,3363,2,3374
9983,29-12-2020,8:00 AM,Delhi,null,null,606644,10474,623415
9984,29-12-2020,8:00 AM,Goa,null,null,49083,734,50772
9985,29-12-2020,8:00 AM,Gujarat,null,null,228144,4288,242655
9986,29-12-2020,8:00 AM,Haryana,null,null,254336,2882,261258
9987,29-12-2020,8:00 AM,Himachal Pradesh,null,null,50079,921,54680
9988,29-12-2020,8:00 AM,Jammu and Kashmir,null,null,115261,1875,120293
9989,29-12-2020,8:00 AM,Jharkhand,null,null,111818,1020,114420
9990,29-12-2020,8:00 AM,Karnataka,null,null,892273,12070,916909
9991,29-12-2020,8:00 AM,Kerala,null,null,676368,2990,743563
9992,29-12-2020,8:00 AM,Lakshadweep,null,null,0,0,0
9993,29-12-2020,8:00 AM,Ladakh,null,null,9088,126,9411
9994,29-12-2020,8:00 AM,Madhya Pradesh,null,null,225782,3572,239228
9995,29-12-2020,8:00 AM,Maharashtra,null,null,1814449,49305,1922048
9996,29-12-2020,8:00 AM,Manipur,null,null,26478,348,28060
9997,29-12-2020,8:00 AM,Meghalaya,null,null,13042,138,13379
9998,29-12-2020,8:00 AM,Mizoram,null,null,4068,8,4190
9999,29-12-2020,8:00 AM,Nagaland,null,null,11589,79,11911
10000,29-12-2020,8:00 AM,Odisha,null,null,324392,1864,328738
10001,29-12-2020,8:00 AM,Puducherry,null,null,37040,631,38028
10002,29-12-2020,8:00 AM,Punjab,null,null,156342,5312,165668
10003,29-12-2020,8:00 AM,Rajasthan,null,null,292739,2677,306158
10004,29-12-2020,8:00 AM,Sikkim,null,null,5188,126,5845
10005,29-12-2020,8:00 AM,Tamil Nadu,null,null,794228,12080,815175
10006,29-12-2020,8:00 AM,Telengana,null,null,277931,1535,285465
10007,29-12-2020,8:00 AM,Tripura,null,null,32721,385,33246
10008,29-12-2020,8:00 AM,Uttarakhand,null,null,82850,1489,89850
10009,29-12-2020,8:00 AM,Uttar Pradesh,null,null,559888,8322,582920
10010,29-12-2020,8:00 AM,West Bengal,null,null,525685,9625,548471
10011,30-12-2020,8:00 AM,Andhra Pradesh,null,null,871116,7100,881599
